,Bail Status,Days in Court,Offence Location,Date,Proceeding,Court,Offence Number,Offence,Election,Discharge Available,SS Available,CSO Available,Maximum (Summary)(Years),Maximum (Indictable)(Years),Has Lawyer,Not in Custody,Custody Unknown,Is In Custody,Abbotsford,New Westminster,North Vancouver,Port Coquitlam,Richmond,Surrey,Vancouver,Victoria
1771,,27,Delta BC,2023-03-23,DSP,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1772,2.0,129,Delta BC,2023-03-23,DSP,001,334,Theft,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1773,0.0,175,Surrey BC,2023-03-23,DSP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
1774,0.0,141,Langley BC,2023-03-23,DSP,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
1775,0.0,275,Surrey BC,2023-03-23,DSP,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1776,,34,Langley BC,2023-03-23,DSP,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1777,0.0,134,Surrey BC,2023-03-23,DSP,001,95 1,DWP,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0
1778,0.0,505,Delta BC,2023-03-23,FXD,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1779,2.0,97,Vancouver BC,2023-03-23,DSP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1780,2.0,239,Richmond BC,2023-03-23,DSP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1781,2.0,345,Surrey BC,2023-03-23,CLC,001,234 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1782,,129,Surrey BC,2023-03-23,DSP,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1783,0.0,23,Surrey BC,2023-03-23,IGP,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1784,8.0,208,Langley BC,2023-03-23,DSP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1785,8.0,12,Surrey BC,2023-03-23,DSP,001,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1786,0.0,407,Langley BC,2023-03-23,DSP,001,102 a,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0
1787,,0,Surrey BC,2023-03-23,FA,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
1788,2.0,39,Surrey BC,2023-03-23,APW,001,267 c,Assault by choking,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
1789,,21,Surrey BC,2023-03-23,PAR,001,162.1 1,Voyeurism,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
1790,2.0,62,Surrey BC,2023-03-23,AVB,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1791,2.0,105,Delta BC,2023-03-23,FXD,001,151,Sexual Interference w/ child,1,1,1,1,2,14,1,1,0,0,0,0,0,0,0,1,0,0
1792,,140,Langley BC,2023-03-23,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
1793,4.0,166,Surrey BC,2023-03-23,APW,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1794,4.0,94,Surrey BC,2023-03-23,APW,001,87 1,Pointing a firearm,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1795,0.0,290,Langley BC,2023-03-23,APW,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,1,0,0
1796,2.0,56,Delta BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
1797,2.0,111,Surrey BC,2023-03-23,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
1798,,189,Surrey BC,2023-03-23,FXD,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
1799,,14,Surrey BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
1800,,156,Surrey BC,2023-03-23,AHR,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,1,0,0
1801,,156,Surrey BC,2023-03-23,AHR,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,0,0,1,0,0
1802,3.0,195,Surrey BC,2023-03-23,FXD,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
1803,3.0,86,Surrey BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1804,3.0,34,Surrey BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1805,2.0,35,Surrey BC,2023-03-23,PAR,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1806,7.0,35,Surrey BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1807,2.0,102,Surrey BC,2023-03-23,AHR,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
1808,7.0,1,Victoria BC and,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1809,7.0,1,Surrey BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1810,7.0,1,Surrey BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1811,2.0,84,Surrey BC,2023-03-23,FXD,001,177,Trespass at night,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1812,2.0,84,Surrey BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1813,2.0,50,Surrey BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1814,2.0,94,Surrey BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1815,2.0,8,Surrey BC,2023-03-23,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1816,2.0,39,Surrey BC,2023-03-23,AVB,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
1817,8.0,141,Surrey BC,2023-03-23,DSP,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1818,,3,Surrey BC,2023-03-23,JIR,001,355 a,PSP Over,1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,1,0,0
1819,,20,Langley BC,2023-03-23,JIR,001,320.13 1,Dangerous driving,1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,1,0,0
1820,2.0,177,Surrey BC,2023-03-23,ARB,001,344,Robbery (with firearm),3,1,1,1,5,25,1,1,0,0,0,0,0,0,0,1,0,0
1821,6.0,49,Surrey BC,2023-03-23,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0
1822,8.0,462,Delta BC,2023-03-23,JIR,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1823,8.0,511,New Westminster BC,2023-03-23,JIR,001,355 a,PSP Over,1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1824,8.0,611,Surrey BC,2023-03-23,JIR,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
1825,8.0,492,Surrey BC,2023-03-23,JIR,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
1826,8.0,465,Langley BC,2023-03-23,JIR,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1827,8.0,226,Delta BC,2023-03-23,JIR,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1828,8.0,175,Surrey BC,2023-03-23,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1829,,0,Delta BC,2023-03-23,APP,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1830,8.0,56,Whistler BC,2023-03-23,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1831,8.0,227,New Westminster BC,2023-03-23,FXD,001,355 a,PSP Over,1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1832,8.0,227,Port Coquitlam BC,2023-03-23,FXD,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1833,8.0,206,Coquitlam BC,2023-03-23,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1834,8.0,72,Maple Ridge BC,2023-03-23,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1835,8.0,72,Merritt BC,2023-03-23,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1836,8.0,290,Surrey BC,2023-03-23,FXD,001,354 1 a,PSP - unspecified,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1837,8.0,227,Surrey BC,2023-03-23,FXD,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1838,8.0,77,Surrey BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1839,8.0,83,Surrey BC,2023-03-23,FXD,001,56.1 1,Possess ID docs,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1840,6.0,13,Langley BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0
1841,6.0,67,Delta BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0
1842,6.0,67,Delta BC,2023-03-23,JIR,001,355,PSP - unspecified,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0
1843,6.0,67,Delta BC,2023-03-23,APP,001,355,PSP - unspecified,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0
1844,2.0,92,Surrey BC,2023-03-23,ARB,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1845,6.0,0,Surrey BC,2023-03-23,APP,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,1,0,0
1846,3.0,178,Surrey BC,2023-03-23,JIR,001,264,Criminal Harrassment,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1847,3.0,142,Abbotsford BC,2023-03-23,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1848,6.0,5,Surrey BC,2023-03-23,JIR,001,267 b,ACBH,1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,1,0,0
1849,3.0,486,Chilliwack BC,2023-03-23,ARB,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0
1850,6.0,7,Langley BC,2023-03-23,APP,001,5 2,PPT,1,0,0,0,2,25,0,0,0,1,0,0,0,0,0,1,0,0
1851,6.0,23,Langley BC,2023-03-23,TSR,001,91 1,Unauthorized possession of firearm,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1852,6.0,188,Surrey BC,2023-03-23,JIR,002,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1853,2.0,188,Delta BC,2023-03-23,JIR,011,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1854,3.0,0,Calgary AB,2023-03-23,IGP,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,1,0,0
1855,3.0,644,Delta BC,2023-03-23,ARB,001,320.13 1,Dangerous driving,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
1856,6.0,6,Langley BC,2023-03-23,JIR,001,430 4,Mischief,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1857,6.0,27,Surrey BC,2023-03-23,JIR,001,279 1 a,Taking a hostage,3,0,0,0,5,25,1,0,0,1,0,0,0,0,0,1,0,0
1858,2.0,20,Langley BC,2023-03-23,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0
1859,2.0,20,Surrey BC,2023-03-23,JIR,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,1,0,0
1860,8.0,777,Surrey BC,2023-03-23,CTD,001,271,Sexual Assault,1,0,0,0,2,14,1,0,0,1,0,0,0,0,0,1,0,0
1861,,324,Rock Creek BC,2023-03-23,JIR,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1862,6.0,188,Langley BC,2023-03-23,JIR,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,1,0,0
1863,2.0,296,Delta BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1864,6.0,7,Delta BC,2023-03-23,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1865,6.0,7,Surrey BC,2023-03-23,JIR,003,91 2,Possess prohibited weapon,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1866,6.0,1,White Rock BC,2023-03-23,JIR,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,1,0,0
1867,2.0,223,Delta BC,2023-03-23,ARB,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1868,2.0,223,Delta BC,2023-03-23,ARB,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1869,6.0,1,Delta BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,1,0,0
1870,3.0,342,Surrey BC,2023-03-23,JIR,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
1871,6.0,3,Surrey BC,2023-03-23,JIR,001,95 1,DWP,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1872,2.0,220,Surrey BC,2023-03-23,FT,001,175 1 a,Causing a disturbance,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1873,,20,,2023-03-23,HR,001,490 2,Return of items seized,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,1,0,0
1874,,328,Surrey BC,2023-03-23,SNT,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1875,3.0,393,Surrey BC,2023-03-23,PTC,001,5 2,PPT,1,0,0,0,2,25,1,1,0,0,0,0,0,0,0,1,0,0
1876,3.0,393,Surrey BC,2023-03-23,PTC,001,244 2 a,Discharging firearm recklessly,3,0,0,0,5,14,1,1,0,0,0,0,0,0,0,1,0,0
1877,6.0,83,Surrey BC,2023-03-23,JIR,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
1878,7.0,1,Victoria BC and,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1879,7.0,1,Surrey BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1880,7.0,1,Surrey BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1881,3.0,78,Delta BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1882,3.0,73,Delta BC,2023-03-23,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1883,7.0,47,Delta BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1884,4.0,443,Surrey BC,2023-03-23,FXD,001,320.17,Flight from police,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1885,2.0,296,Delta BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1886,3.0,342,Surrey BC,2023-03-23,FXD,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0
1887,6.0,252,Surrey BC,2023-03-23,FXD,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1888,6.0,317,Vancouver BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,1,0,0
1889,6.0,177,Vancouver BC,2023-03-23,FXD,001,271,Sexual Assault,1,0,0,0,2,14,1,0,0,1,0,0,0,0,0,1,0,0
1890,,72,Surrey BC,2023-03-23,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,1,0,0
1891,,64,Surrey BC,2023-03-23,FXD,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1892,,637,White Rock BC,2023-03-23,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,1,0,0
1893,2.0,484,White Rock BC,2023-03-23,FXD,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1894,2.0,559,Surrey BC,2023-03-23,FXD,001,733.1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1895,2.0,482,Surrey BC,2023-03-23,FXD,001,733.1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1896,2.0,365,Surrey BC,2023-03-23,FXD,001,733.1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0
1897,2.0,35,Surrey BC,2023-03-23,APP,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1898,2.0,35,Surrey BC,2023-03-23,APP,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1899,2.0,30,Surrey BC,2023-03-23,APP,001,733.1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0,0
1900,2.0,123,Langley BC,2023-03-23,APP,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,1,0,0
1901,2.0,123,Langley BC,2023-03-23,APP,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
1902,6.0,428,Vancouver BC,2023-03-23,FXD,001,753.3 1,Breach of LTSO,1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0
1903,,8,Surrey BC,2023-03-23,FXD,001,56.1 1,Possess ID docs,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1904,,8,Surrey BC,2023-03-23,FXD,001,56.1 1,Possess ID docs,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1905,,6,Surrey BC,2023-03-23,FXD,001,117.01 1,Possess firearm/weapon while prohibited,1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0
1906,2.0,10,Vancouver BC,2023-03-23,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0
1907,2.0,143,Vancouver BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1908,2.0,143,Vancouver BC,2023-03-23,JIR,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0
1909,2.0,309,Vancouver BC,2023-03-23,JIR,001,145 1,Unlawfully at large,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
1910,0.0,457,Vancouver BC,2023-03-23,DEC,001,430,Mischief,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0
1911,2.0,113,Vancouver BC,2023-03-23,JIR,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,1,0
1912,2.0,112,Vancouver BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1913,2.0,115,White Rock BC,2023-03-23,ARB,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,1,0
1914,2.0,166,Vancouver BC,2023-03-23,ARB,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,1,0
1915,2.0,128,Burnaby BC,2023-03-23,ARB,001,355,PSP - unspecified,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0
1916,6.0,72,Vancouver BC,2023-03-23,JIR,001,344 1 b,Robbery (with firearm),3,1,1,1,5,25,0,0,0,1,0,0,0,0,0,0,1,0
1917,2.0,134,Vancouver BC,2023-03-23,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
1918,2.0,107,Vancouver BC,2023-03-23,JIR,003,5 2,PPT,1,0,0,0,2,25,1,0,0,1,0,0,0,0,0,0,1,0
1919,2.0,107,Vancouver BC,2023-03-23,JIR,003,5 2,PPT,1,0,0,0,2,25,1,0,0,1,0,0,0,0,0,0,1,0
1920,6.0,0,Vancouver BC,2023-03-23,JIR,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0
1921,2.0,107,Vancouver BC,2023-03-23,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
1922,2.0,394,Vancouver BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0
1923,2.0,219,Vancouver BC,2023-03-23,JIR,001,270 1,Assault PO,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0
1924,2.0,487,Vancouver BC,2023-03-23,JIR,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0
1925,2.0,233,North Vancouver BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0
1926,,0,Burnaby BC,2023-03-23,JIR,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,0,0,1,0,0,0,0,0,0,1,0
1927,,0,Vancouver BC,2023-03-23,JIR,001,344 1 b,Robbery (with firearm),3,1,1,1,5,25,0,0,0,1,0,0,0,0,0,0,1,0
1928,,0,Vancouver BC,2023-03-23,JIR,001,266,Assault,1,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,1,0
1929,2.0,1102,Agassiz BC,2023-03-23,JIR,001,270 1 a,Assault PO,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1930,,36,Chilliwack BC,2023-03-23,JIR,001,145 2 b,FTA,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0
1931,,108,Vancouver BC,2023-03-23,DSP,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,1,0
1932,,223,Burnaby BC,2023-03-23,APP,001,5 2,PPT,1,0,0,0,2,25,1,0,1,0,0,0,0,0,0,0,1,0
1933,,163,Vancouver BC,2023-03-23,DSP,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0
1934,,425,Vancouver BC,2023-03-23,PSR,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1935,,425,Vancouver BC,2023-03-23,DSP,001,268 2,Agg assault,3,0,0,0,5,14,1,0,0,1,0,0,0,0,0,0,1,0
1936,,56,Vancouver BC,2023-03-23,DSP,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
1937,,56,Vancouver BC,2023-03-23,DSP,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0
1938,,1358,Vancouver BC,2023-03-23,CTD,001,344 1 b,Robbery (with firearm),3,1,1,1,5,25,0,0,0,1,0,0,0,0,0,0,1,0
1939,,85,Surrey BC,2023-03-23,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0
1940,,85,Vancouver BC,2023-03-23,CTD,001,85 2,Use imitation firearm in commission of offence,3,1,1,1,5,14,0,0,0,1,0,0,0,0,0,0,1,0
1941,,85,Vancouver BC,2023-03-23,FXD,001,344 1 b,Robbery (with firearm),3,1,1,1,5,25,1,1,0,0,0,0,0,0,0,0,1,0
1942,,73,Vancouver BC,2023-03-23,AHR,001,344 1 b,Robbery (with firearm),3,1,1,1,5,25,1,1,0,0,0,0,0,0,0,0,1,0
1943,6.0,219,Vancouver BC,2023-03-23,DSP,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1944,6.0,256,Vancouver BC,2023-03-23,DSP,001,430,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1945,6.0,245,Vancouver BC,2023-03-23,DSP,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1946,6.0,245,Vancouver BC,2023-03-23,DSP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,1,0
1947,6.0,162,Vancouver BC,2023-03-23,DSP,001,266,Assault,1,0,0,0,2,5,1,0,0,1,0,0,0,0,0,0,1,0
1948,8.0,668,Vancouver BC,2023-03-23,FXD,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,0,0,1,0,0,0,0,0,0,1,0
1949,,36,Vancouver BC,2023-03-23,APP,001,742.6,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
1950,,24,Vancouver BC,2023-03-23,APP,001,742.6,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0
